lon,lat
90.44848,27.405082
90.723764,26.445841
89.85759,26.746122
89.950228,26.696029
89.836181,26.695537
90.02206,26.533553
89.842912,26.778519
90.040763,26.634128
92.991953,26.525051
89.916178,26.680508
89.981288,26.716805
90.130287,26.656388
90.769814,26.581423
90.153732,27.012635
90.993408,26.726864
89.930737,26.666436
90.591723,26.42203
90.707422,27.368924
90.730344,27.395703
90.483394,27.542317
90.577106,27.423466
90.712961,27.310915
90.480708,27.454636
90.511648,27.404966
90.453342,27.556363
90.600009,27.017791
90.490477,27.35258
90.515539,27.4
90.771137,27.032045
90.573529,27.596117
90.526305,27.204414
90.512037,27.523636
90.718771,27.055451
90.619489,27.032975
90.479015,26.845024
90.635467,26.40142
90.640518,26.521451
90.662146,26.475955
90.635337,27.1903
91.145514,27.314211
90.700807,26.5089
90.570639,26.863002
90.664075,26.242792
90.530359,26.866086
90.659893,26.56089
90.632049,26.446735
90.739465,26.559761
90.606763,26.408365
90.771496,26.531192
90.620197,26.418187
90.648157,26.414382
90.775098,27.064667
96.535809,27.445472
90.609015,27.026118
90.628508,27.111557
90.231447,26.834508
90.708831,27.039341
90.96257,26.780943
90.701316,26.526966
90.690433,27.039791
90.586837,27.439793
90.680854,27.097158
90.680295,27.161141
90.662116,27.35783
90.655737,27.315812
90.476397,27.556853
90.705644,27.251062
90.795933,27.118771
90.651557,27.011895
90.78809,27.070601
90.66361,27.010096
90.345924,27.444633
90.670851,27.010872
90.568362,27.460539
89.925865,26.629614
90.435916,26.980344
90.639651,27.110956
90.29335,26.964767
90.576664,26.984715
90.561209,26.863704
90.551823,27.542527
90.20091,26.839015
91.239483,26.810174
90.578064,27.406793
90.444547,27.47872
90.597259,27.542635
90.413895,27.58852
90.764587,26.539543
91.040412,27.257228
90.78047,26.444591
90.927682,26.757501
90.039654,27.017611
90.692528,27.153448
90.736048,27.046957
90.30604,26.694062
90.457731,27.284685
90.562866,27.361071
90.281987,27.477065
90.625101,27.35046
90.571974,27.552626
90.738774,27.076828
90.30876,26.938509
90.665174,27.146546
90.455758,26.81402
90.468402,26.818148
90.740185,27.13989
90.578367,27.525227
90.798718,27.074513
90.759818,27.041938
90.547209,27.531113
90.0,27.0
90.412521,27.219973
90.754384,27.069942
90.583649,27.325895
90.496964,27.463043
90.269083,27.08655
91.736237,26.144517
90.669919,26.478496
91.744908,26.196492
90.5326,27.18926
90.645905,27.221968
91.744911,26.196493
90.535236,26.500999
90.45109,27.034025
89.834942,26.748712
89.844559,26.65573
89.895154,26.755654
90.588145,27.245936
89.901638,26.777253
90.272821,26.409714
90.496455,27.390807
90.733432,27.124984
90.793214,27.050116
90.664554,27.109141
90.79982,27.034784
90.479967,27.327042
90.533304,27.351804
90.901333,26.920241
90.770621,26.545931
90.649353,26.408905
90.633934,26.26202
90.617462,27.275991
90.45874,27.080504
91.787649,26.587641
90.596008,27.319315
90.70536,27.126675
90.611465,26.558609
90.476777,27.463423
90.484094,27.216344
90.637764,27.069712
91.744825,26.196462
90.737828,26.674336
90.505292,27.506037
91.777954,26.162511
90.41025,27.459601
90.596019,27.510544
90.417974,27.434264
90.675659,27.156921
91.162641,26.855526
90.762435,27.285556
90.621204,27.046604
90.472023,27.075089
90.729445,27.121692
90.719611,27.163746
90.614761,27.019969
90.727011,27.179346
91.020324,26.74599
89.878372,27.502928
90.673114,27.346599
90.791947,27.171243
90.499535,26.9513
90.798163,27.083673
93.399376,26.591341
90.508064,27.500227
90.189583,27.015152
90.34,26.28
90.769863,27.00811
90.241627,26.620132
90.460008,27.491499
91.744962,26.196113
91.744869,26.196685
90.583896,27.16236
93.0,26.0
89.8667,26.7167
